,Unnamed: 0,Tweet Text,Tweet Datetime,Tweet Id,Twitter Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,Twitter @ Name
91,91,"RT @sandiesideup: @MediumSizeMeech Google Anthony Anderson, there is enough there to warrant a divorce.",2022-03-30 16:53:46,1509212296891015181,,,,16,0,en,Twitter for iPhone,,,False,delt_delta
92,92,"RT @AusterityAirli1: Delta Air Lines Boeing 757-26D N900PC holding short, whilst stablemate N681DA arrives from Atlanta in to Eagle (Vail /…",2022-03-30 16:53:39,1509212270081056776,,,,6,0,en,Twitter Web App,,,False,yra197127
93,93,"RT @TheNWFL: NWFL Premiership 2022| Week 13| Live Scores Update| Kafayat Bashir With A Brace!

📍Naija Ratels 0 Confluence Queens 1

📍Edo Qu…",2022-03-30 16:53:27,1509212218960850946,,,,3,0,en,Twitter for Android,,,False,BIGGYBOSS_sport
94,94,"RT @mattkoonmusic: Hey @Delta you cancelled my flight last weekend, snd told me I’d be getting a full refund in 7 days. I have asked on pho…",2022-03-30 16:53:26,1509212214405869571,,,,2,0,en,Flight Claim Companies com,,,True,claimcompanies
95,95,"Hi Friends, be sure to attend this great presentation by Dr. Rao on PI3K delta inhibitor at @ClinImmSoc Our thanks… https://t.co/SxUQythdkP",2022-03-30 16:53:19,1509212184437534730,,,,0,0,en,Twitter Web App,,,True,Info4PI
96,96,"@Socialoutcast49 to run an airline that from its inception was known  would lose $million$

there wasn't a demand p… https://t.co/aPdgoeUwzR",2022-03-30 16:53:12,1509212155022774274,,,,0,0,en,Twitter Web App,1.5091950968471798e+18,1.3124689388534129e+18,False,ErikAamot
97,97,"JUST LISTED by RE/MAX Westcoast
$1,499,000 house, 4 bd, 3 ba, 2476 sqft, built 1959.
4884 45 Avenue, #Delta BC, Lad… https://t.co/LfkwX6weQV",2022-03-30 16:53:09,1509212143022841858,,,,0,0,en,BestCornerCa,,,False,BestCornerCa
98,98,"Usually fly south west, and I’ve never had any issues. First time flying delta today, and it just seems to be problem after problem today…",2022-03-30 16:53:06,1509212131740299273,,,,0,0,en,Twitter for iPhone,,,False,JoeO_RN
99,99,"@timosilver @Mrchinazorduru1 @OgbeniDipo This excuse doesn't justify anything please. Look at Delta, Rivers oya now look at Imo.",2022-03-30 16:52:59,1509212100136259587,,,,0,0,en,Twitter for Android,1.5092073891862323e+18,125936922.0,False,Ayotomiiiii
0,0,"RT @ZachariasFoegen: #Ivermectin is the most effective, the cheapest, and the best reseached treatment for #COVID19, plus it has the least…",2022-03-30 16:54:47,1509212556380020738,,,,5,0,en,Twitter Web App,,,False,ChrizKrypto
1,1,"RT @marabscott: @homemadejammum @sailorrooscout Per 100,000 has been the benchmark for covid19 data analysis since the beginning of the pan…",2022-03-30 16:54:20,1509212440185253892,,,,1,0,en,Twitter for Android,,,False,joshuagalka70
2,2,"RT @FDA_Drug_Info: As part of the FDA’s effort to protect consumers, FDA issued warning letters jointly with the @FTC to seven companies fo…",2022-03-30 16:48:52,1509211063987884036,,,,1,0,en,Twitter for iPhone,,,False,anitamulero
3,3,"As part of the FDA’s effort to protect consumers, FDA issued warning letters jointly with the @FTC to seven compani… https://t.co/QOsOnHFsj5",2022-03-30 16:48:44,1509211030064406541,,,,1,0,en,Twitter Web App,,,False,FDA_Drug_Info
4,4,"RT @ZachariasFoegen: #Ivermectin is the most effective, the cheapest, and the best reseached treatment for #COVID19, plus it has the least…",2022-03-30 16:45:59,1509210341011558400,,,,5,0,en,Twitter Web App,,,False,pkoschel
5,5,"RT @ZachariasFoegen: #Ivermectin is the most effective, the cheapest, and the best reseached treatment for #COVID19, plus it has the least…",2022-03-30 16:43:56,1509209823174438922,,,,5,0,en,Twitter for Android,,,False,shutterfly_24
6,6,"RT @ZachariasFoegen: #Ivermectin is the most effective, the cheapest, and the best reseached treatment for #COVID19, plus it has the least…",2022-03-30 16:43:35,1509209736641761283,,,,5,0,en,Twitter Web App,,,False,vespertin3
7,7,"#Ivermectin is the most effective, the cheapest, and the best reseached treatment for #COVID19, plus it has the lea… https://t.co/7vWKw1CIi8",2022-03-30 16:43:00,1509209590847750152,,,,5,10,en,Twitter for Android,,,False,ZachariasFoegen
8,8,"@homemadejammum @sailorrooscout Per 100,000 has been the benchmark for covid19 data analysis since the beginning of… https://t.co/A44VDiaO0U",2022-03-30 16:41:48,1509209287368794115,,,,1,1,en,Twitter for Android,1.5091958054875054e+18,1.3812948801656668e+18,False,marabscott
9,9,"Ontario Covid19 cases are rising
Wastewater detection of virus is rising
There is NO PLAN under Ford
790 hospitaliz… https://t.co/YjEx3p0e3r",2022-03-30 14:53:33,1509182044634497028,,,,0,0,en,Twitter Web App,,,True,RGBAtlantica
10,10,RT @US_FDA: We also issued warning letters jointly with @FTC to seven companies for selling CBD products using research studies to claim or…,2022-03-30 13:33:40,1509161940760805383,,,,2,0,en,TweetDeck,,,False,FDA_ORA
11,11,@GovRonDeSantis Report this Tweet as misleading covid19/health issues. Click the 3 little dots in the upper right c… https://t.co/czdsVcmhUZ,2022-03-30 13:20:08,1509158537905201157,,,,0,2,en,Twitter for Android,1.5089206943855575e+18,1058807868.0,False,RandyHolder205
12,12,"RT @StTogether1: The #ToriesUnfitToGovern are 'world leading' in Orwellian lies, obfuscation and in misleading the public.
4,3 million #Cov…",2022-03-30 08:49:58,1509090546970681344,,,,1,0,en,Twitter Web App,,,True,StTogether1
13,13,@LBC @AndrewMarr9 #PartyGate = breaking #Covid19 laws and then misleading the #HoC about it from the despatch box.… https://t.co/6TQ0uhkkzX,2022-03-30 08:35:17,1509086850664775684,,,,0,0,en,Twitter Web App,1.5088527652415857e+18,20973388.0,False,IvorFried
14,14,"The #ToriesUnfitToGovern are 'world leading' in Orwellian lies, obfuscation and in misleading the public.
4,3 milli… https://t.co/kQaSPIhUOp",2022-03-30 08:31:42,1509085951536123906,,,,1,1,en,Twitter Web App,,,True,StTogether1
15,15,"@DHShades @KatCapps Thank you, Dany. I've reported that tweet for misleading COVID19 information.",2022-03-30 02:48:47,1508999652032626693,,,,0,2,en,Twitter for Android,1.5087607310298522e+18,223558906.0,False,BleuZ00m
16,16,RT @US_FDA: We also issued warning letters jointly with @FTC to seven companies for selling CBD products using research studies to claim or…,2022-03-30 01:15:15,1508976111673573378,,,,2,0,en,Twitter for iPhone,,,False,TheOneAngels
17,17,We also issued warning letters jointly with @FTC to seven companies for selling CBD products using research studies… https://t.co/KUlF0UGYRn,2022-03-29 23:08:49,1508944297445531653,,,,2,5,en,Twitter Web App,1.5089442960572293e+18,208120290.0,False,US_FDA
18,18,"RT @Ricekmc: #PARTYGATE: Boris attended lockdown parties &amp; is accused of misleading parliament. Where’s the penalty? 
#StolenGoodbyes podca…",2022-03-29 21:27:05,1508918694256287749,,,,2,0,en,Twitter for Android,,,False,glotzgold
19,19,"RT @Ricekmc: #PARTYGATE: Boris attended lockdown parties &amp; is accused of misleading parliament. Where’s the penalty? 
#StolenGoodbyes podca…",2022-03-29 19:06:48,1508883390002515970,,,,2,0,en,Twitter Web App,,,False,Justice4CV150K
20,20,Highly misleading. Cohort study finds benefit of asa in #COVID and states findings c/w prior observational studies.… https://t.co/ah8WPo5wXF,2022-03-29 18:45:07,1508877931552120832,,,,0,2,en,Twitter Web App,,,False,andrewdunn111
21,21,#PARTYGATE: Boris attended lockdown parties &amp; is accused of misleading parliament. Where’s the penalty?… https://t.co/DNGzTXi2by,2022-03-29 17:51:52,1508864532013359107,,,,2,2,en,Twitter Web App,,,False,Ricekmc
22,22,"RT @FreedomAllian11: Most egregious medical scandal in history.
#COVID19
""...true scale of the pandemic could have been distorted...many pe…",2022-03-29 07:18:53,1508705235824525315,,,,6,0,en,Twitter for iPhone,,,False,mariali94316534
23,23,@meow7671 @Fountainhead60 @kaiviti_cam Don't forget any official stat that goes against expected outcome has a moun… https://t.co/1HrSKP0LdE,2022-03-29 07:10:02,1508703009575890946,,,,0,1,en,Twitter for Android,1.508638374512722e+18,1.385367164966695e+18,False,oceanblue76547
24,24,"Think @bbclaurak and @bbcnickrobinson ought to see and hear this, after the misleading live on air exchange about… https://t.co/QjLGoRTD7y",2022-03-29 06:27:12,1508692228780216322,,,,0,0,en,Twitter Web App,,,True,EastKent_EM
25,25,"RT @HarassNoMore: Governments do their citizens big disfavours by fudging statistics, but seems to be more &amp; more a common practice. For ex…",2022-03-28 23:52:35,1508592921175490560,,,,1,0,en,Twitter for iPad,,,True,HarassNoMore
26,26,"It's funny how reprobate Republicans can claim false narratives ABOUT THE EFFICACY of Covid19 vaccine, but get vacc… https://t.co/N7RgJnwJKk",2022-03-28 23:23:04,1508585493834965004,,,,0,0,en,Twitter for Android,,,True,YouthatHeartEC
27,27,"B.C. doctor to face disciplinary panel over 'misleading, incorrect or inflammatory' claims about COVID-19 | CBC News https://t.co/hguHKPK3Y9",2022-03-28 22:53:18,1508578003751616512,,,,0,0,en,Twitter Web App,,,False,BrigitteCavana2
28,28,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 19:20:55,1508524552581750785,,,,141,0,en,Twitter Web App,,,False,Celestite66
29,29,@RepStefanik #Bidenflation  is just another Republican disinformation campaign. Stop misleading ppl. Inflation is a… https://t.co/ZuqaxkIXdP,2022-03-28 17:55:52,1508503151032295424,,,,0,0,en,Twitter for iPhone,1.5084903492027392e+18,2962813893.0,False,tdzarnick
30,30,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 16:05:20,1508475335968530440,,,,141,0,en,Twitter for Android,,,False,JackSpr97225020
31,31,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 15:30:51,1508466656133226501,,,,141,0,en,Twitter for Android,,,False,LL89573524
32,32,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 15:08:50,1508461114249695234,,,,141,0,en,Twitter for Android,,,False,kennypowders76
33,33,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 14:34:18,1508452423882399753,,,,141,0,en,Twitter for iPad,,,False,CBrown52791704
34,34,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 14:26:19,1508450417461575689,,,,141,0,en,Twitter for iPhone,,,False,chrisatodd1
35,35,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 14:12:00,1508446812058882048,,,,141,0,en,Twitter Web App,,,False,ripyouanewone
36,36,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 13:22:20,1508434315616534528,,,,141,0,en,Twitter for iPad,,,False,SoCalObserver
37,37,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 13:11:50,1508431672722796544,,,,141,0,en,Twitter for iPhone,,,False,jemma_2015x
38,38,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 12:28:10,1508420680697749509,,,,141,0,en,Twitter for iPad,,,False,makko50906788
39,39,RT @robindbrant: This is inaccurate and just plain wrong. #china Shanghai is being locked down OVER THE NEXT NINE DAYS. Life is not ‘normal…,2022-03-28 10:31:30,1508391322998161408,,,,5,0,en,Twitter for iPad,,,True,DrAJB_TNE
40,40,"@BBCBreakfast, @BBCNews need to put the record straight on #COVID19.  Their expert has just said that vaccination r… https://t.co/uvc0YbeWXk",2022-03-28 06:52:26,1508336192428945408,,,,0,0,en,Twitter Web App,,143415291.0,False,cogitator99
41,41,@petesscience @DE2344 @alexmeshkin Well to be exact COViD just means Coronavirus-disease so can mean any coronaviru… https://t.co/SHve4plwFw,2022-03-28 06:00:41,1508323170503245831,,,,0,1,en,Twitter for iPhone,1.5082611075043246e+18,7.730619716209951e+17,False,Buktu1975
42,42,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 05:42:10,1508318508794499075,,,,141,0,en,Twitter Web App,,,False,brucearmsscot
43,43,RT @robindbrant: This is inaccurate and just plain wrong. #china Shanghai is being locked down OVER THE NEXT NINE DAYS. Life is not ‘normal…,2022-03-28 03:13:16,1508281037435990021,,,,5,0,en,TweetDeck,,,True,roygrubb
44,44,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 03:09:29,1508280083538223104,,,,141,0,en,Twitter for Android,,,False,Gwins13
45,45,RT @robindbrant: This is inaccurate and just plain wrong. #china Shanghai is being locked down OVER THE NEXT NINE DAYS. Life is not ‘normal…,2022-03-28 02:09:25,1508264968495398914,,,,5,0,en,Twitter for iPhone,,,True,SunnyMewati
46,46,RT @robindbrant: This is inaccurate and just plain wrong. #china Shanghai is being locked down OVER THE NEXT NINE DAYS. Life is not ‘normal…,2022-03-28 02:02:41,1508263272570830849,,,,5,0,en,Twitter for iPhone,,,True,sanverde
47,47,RT @robindbrant: This is inaccurate and just plain wrong. #china Shanghai is being locked down OVER THE NEXT NINE DAYS. Life is not ‘normal…,2022-03-28 01:57:08,1508261878266732549,,,,5,0,en,Twitter for iPhone,,,True,EP_Lawrence
48,48,This is inaccurate and just plain wrong. #china Shanghai is being locked down OVER THE NEXT NINE DAYS. Life is not… https://t.co/rGe4Qwco8Z,2022-03-28 01:55:05,1508261361184292867,,,,5,42,en,Twitter for iPhone,,,True,robindbrant
49,49,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 01:54:55,1508261321766322177,,,,141,0,en,Twitter for Android,,,False,Scotty696257152
50,50,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 01:07:51,1508249474321297409,,,,141,0,en,Twitter for iPhone,,,False,Bengelk2
51,51,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:35:38,1508211170531942400,,,,141,0,en,Twitter for Android,,,False,JacsUniverse
52,52,3/3 - As to the rest of the Bry's #COVID19 numbers; all misleading propaganda mant to evoke an emotional assessment… https://t.co/FwGzIOivnc,2022-03-27 22:34:28,1508210877052252163,,,,0,0,en,Twitter Web App,,,False,CiceroVicious
53,53,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:33:31,1508210634395168775,,,,141,0,en,Twitter for iPhone,,,False,scotlandwakeup
54,54,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:23:59,1508208237400756231,,,,141,0,en,Twitter for iPhone,,,False,truther1975
55,55,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:07:12,1508204013266911236,,,,141,0,en,Twitter for Android,,,False,VictorHugoApazM
56,56,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 20:27:17,1508178867982422019,,,,141,0,en,Twitter for iPhone,,,False,ReubenW62956441
57,57,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 19:38:56,1508166701463977985,,,,141,0,en,Twitter for Android,,,False,Greatdanehansen
58,58,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 18:41:50,1508152331363360772,,,,141,0,en,Twitter for iPhone,,,False,markjames888
59,59,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 18:35:36,1508150762995691527,,,,141,0,en,Twitter Web App,,,False,JulieBalfour9
60,60,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 18:21:21,1508147177142562821,,,,141,0,en,Twitter for Android,,,False,NYoumind
61,61,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 17:18:34,1508131377564241922,,,,141,0,en,Twitter for iPad,,,False,PaulBro72701423
62,62,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 16:28:42,1508118826889662477,,,,141,0,en,Twitter for Android,,,False,Marciahatheral1
63,63,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 16:06:31,1508113243218321410,,,,141,0,en,Twitter for iPhone,,,False,kez_pettitt
64,64,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 16:05:53,1508113085374078984,,,,141,0,en,Twitter for iPhone,,,False,hmefsww
65,65,"RT @USMortality: Why vaccine efficacy (VE) MUST be calculated by taking into account 'total number of tests', and why calculations based on…",2022-03-27 15:58:23,1508111196532006915,,,,50,0,en,Twitter for Android,,,False,jkairo_alberta_
66,66,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 15:58:09,1508111140873768966,,,,141,0,en,Twitter for Android,,,False,jfdwhatyouwant
67,67,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 15:39:31,1508106450794647566,,,,141,0,en,Twitter for Android,,,False,beaglebenn
68,68,"RT @BotheredBoy: Data and science don't lie. The COVID numbers in Ontario are going the wrong way, and the government is misleading the pub…",2022-03-27 15:37:18,1508105890557308937,,,,3,0,en,Twitter for Android,,,False,joycey_marc
69,69,"👉🏿Are you among those who has a cavalier attitude toward #COVID19, because you believed the misleading information… https://t.co/xabTyCyIV1",2022-03-27 14:49:56,1508093972333404161,,,,1,3,en,Twitter for iPhone,,,False,BiancaJagger
70,70,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 14:24:01,1508087449016320004,,,,141,0,en,Twitter for iPhone,,,False,sarah34414765
71,71,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 14:04:43,1508082592339447808,,,,141,0,en,Twitter Web App,,,False,Wendywo39817616
72,72,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 12:43:49,1508062234257276929,,,,141,0,en,Twitter for iPhone,,,False,gaz_tickle
73,73,#Swedish #authorities ..did not engage in any official and open dialogue and misled the public by #withholding corr… https://t.co/daPKBu1vx6,2022-03-27 12:39:13,1508061074934878218,,,,0,0,en,Twitter Web App,,,False,LizGuldvinge
74,74,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 12:01:45,1508051645082578948,,,,141,0,en,Twitter for iPhone,,,False,Gonzo24Hare
75,75,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:48:24,1508048288133566471,,,,141,0,en,Twitter Web App,,,False,barks_dr
76,76,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:30:44,1508043842821447683,,,,141,0,en,Twitter for iPhone,,,False,Mox3d
77,77,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:21:16,1508041460133867520,,,,141,0,en,Twitter Web App,,,False,gilliand25
78,78,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:21:11,1508041439455891458,,,,141,0,en,Twitter for iPhone,,,False,AssassinofBow
79,79,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:20:12,1508041188825260036,,,,141,0,en,Twitter for Android,,,False,DanielH16364058
80,80,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:10:58,1508038867995217922,,,,141,0,en,Twitter Web App,,,False,KoolMamma
81,81,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:53:07,1508034372955525128,,,,141,0,en,Twitter Web App,,,False,IMchaffie
82,82,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:48:11,1508033131823366144,,,,141,0,en,Twitter Web App,,,False,scottyfletcher_
83,83,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:35:30,1508029941086048260,,,,141,0,en,Twitter for Android,,,False,antianti69
84,84,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:22:41,1508026716471496707,,,,141,0,en,Twitter Web App,,,False,173oranges
85,85,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:21:51,1508026505661755393,,,,141,0,en,Twitter for iPad,,,False,TheIMNewbie
86,86,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:17:57,1508025526056800259,,,,141,0,en,Twitter for iPhone,,,False,RejoinTheWorld
87,87,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:07:56,1508023004206350336,,,,141,0,en,Twitter Web App,,,False,NimesTadpole
88,88,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:36:05,1508014988966993921,,,,141,0,en,Twitter for Android,,,False,beckwith_de
89,89,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:35:06,1508014740517310467,,,,141,0,en,Twitter for iPhone,,,False,ThisIsZackYoung
90,90,"RT @PrashantKishor: On April 23, NITI Aayog and GoI officials used this graph👇🏼to CLAIM slowing down of #Covid19 spread due to the #lockdow…",2022-03-27 09:33:03,1508014223766405122,,,,1670,0,en,Twitter for iPhone,,,False,Sarocktimp
91,91,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:31:11,1508013754864308227,,,,141,0,en,Twitter for Android,,,False,TchuTchx
92,92,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:18:11,1508010485412683780,,,,141,0,en,Twitter Web App,,,False,takeinyourcow
93,93,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:15:33,1508009819533361157,,,,141,0,en,Twitter Web App,,,False,scotpath
94,94,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:07:37,1508007824437219330,,,,141,0,en,Twitter Web App,,,False,GutHealthHelp
95,95,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:57:57,1508005393007525896,,,,141,0,en,Twitter for iPhone,,,False,IamnotabotBoyce
96,96,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:55:41,1508004819675537412,,,,141,0,en,Twitter Web App,,,False,TimHowe73500437
97,97,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:51:14,1508003701771980801,,,,141,0,en,Twitter Web App,,,False,BinaryUnicorn
98,98,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:51:07,1508003673980420098,,,,141,0,en,Twitter for iPhone,,,False,teamgriffiths
99,99,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:46:14,1508002444235747329,,,,141,0,en,Twitter Web App,,,False,ldwijesinghe
0,0,To all my twitter peeps -here is a thread from one of #Canada's tri-council funding agencies using childish memes &amp;… https://t.co/27ul2Bh6kQ,2022-03-30 13:32:37,1509161679514439680,,,,0,0,en,Twitter Web App,,,True,ProudConthe13th
1,1,"Rethinking #SDoH &amp; its priorities in the post-truth/alternative facts world #covid19 #climatecrisis era
WHO Underst… https://t.co/9VgrFg1ebW",2022-03-29 20:05:12,1508898084696346624,,,,0,0,en,Twitter Web App,,,False,geopsychiatry
2,2,@dranniehickox @JCallenDavies @eolasinntinn @RoseAnnieFlo @jamesldowns @RuthAnnHarpur @Eduard_Margarit… https://t.co/a2ow5MfTTO,2022-03-28 18:40:29,1508514378408148994,,,,0,0,en,Twitter for iPhone,1.5084184837338604e+18,3141788489.0,False,GDH68601756
3,3,"""The COVID-19 come from Fort Detrick and they've been trying to cover up the truth. That's terrible!
#covid… https://t.co/bjDPIbsGuJ",2022-03-28 16:07:47,1508475950282932227,,,,0,0,en,Twitter Web App,,,False,Yajaira29892666
0,0,Lying bastard Vallence says we've reached (fake) Omricon peak but more deaths to come. These lying bastards just wo… https://t.co/c3KnaU2Z7q,2022-03-30 15:21:34,1509189095469240320,,,,0,0,en,Twitter for Android,,,False,tetley824
1,1,RT @nevabraxt: I can’t sleep without creating a fake scenario in my head,2022-03-30 12:14:37,1509142049869615109,,,,139026,0,en,Twitter for Android,,,False,Hyper_Omicron
2,2,"The media that has been told of fake news are actually telling the truth all the time, which is too ironic!
""… https://t.co/btWr8NEV51",2022-03-30 12:01:25,1509138727884697603,,,,0,0,en,Twitter Web App,,,False,BachHermosa
